0,ID,body,date,Month,Year,day,Mentioned purchase time?,Battery failure? 0 or 1
763,longtimegalaxyuser,"Staticard, 06 Sep 2020its 2020, and yet people are thinking paying 1000$ more on a phone for 0.5 second faster that ... moreSome people just pick iPhones since they got so used to & loves iOS. I am a long time galaxy user who switched into iPhone XS & been using it for a year - I like it so far.",8-Sep-20,Sep,2020,8,,
764,Mike ,"Leila, 04 Sep 2020I got the iphone 11 dual sim variant (China/Hongkong). I live here in the Philippines and it i... moreI'm.planning to get one also but I'm still hesitant because of warranty according to a seller you can't apply apple warranty in the Philippines your thoughts?",7-Sep-20,Sep,2020,7,0,0
765,Anonymous,"Anonymous, 27 Aug 2020I still hate you canâ€™t charge and wear your headphones at the same time You can with airpods",6-Sep-20,Sep,2020,6,0,0
766,no_ID,"leart78, 02 Sep 2020it's the year 2020 and people are still trying to convince themselves that android ios go... moreits 2020, and yet people are thinking paying 1000$ more on a phone for 0.5 second faster that looks like 2015 phone is a smart move. It seems u used android since 5 years. Nowadays andorids are in no difference it terms of speed from iphones. Even the lastes midrange samsung phones are lag free with equal speed as iphone 11. Screen much more better, software is much more customizable and friendly. Design looks 2020, i remember 2 years ago i had samsung s7 edge, i bought iphone X and sold it immediately due to how bad it was compared to the old S7 edge.",6-Sep-20,Sep,2020,6,0,0
767,Anonymous,"Prdp, 07 Aug 2020My iPhone battery health came down to 90% in 10 months, I use wireless power bank to charge wh... moreMobile heating kill battery health",5-Sep-20,Sep,2020,5,0,0
768,Eric,"Azra, 04 Sep 2020Please tell me how the iphone 11 camera works, and how the night camera stands, is it the same... moreItâ€™s the same as the pro, it just lacks a telephoto lens but night mode is the same",5-Sep-20,Sep,2020,5,0,0
769,Azra,"Please tell me how the iphone 11 camera works, and how the night camera stands, is it the same camera as the 11pro max ???",4-Sep-20,Sep,2020,4,0,0
770,Azra,"Please tell me how the iphone 11 camera works, and how the night camera stands, is it the same camera as the 11pro max ???",4-Sep-20,Sep,2020,4,,
771,Leila,"I got the iphone 11 dual sim variant (China/Hongkong). I live here in the Philippines and it is totally working. Lte, text, call, etc. The cameras are superb. Especially the night mode. Battery is so so. It can last me a day. Could be improved but still acceptable. Screen is eye friendly. I like it. UI is fluid. Overall, it does the job and is reliable in doing so.",4-Sep-20,Sep,2020,4,0,0
772,no_ID,"N, 03 Sep 2020Can someone advice me which one better, iphone 11 or XR?Iphone 11 ofcourse without any doubt.",3-Sep-20,Sep,2020,3,0,0
773,no_ID,"JAloni, 03 Sep 2020

I have a samsung and I intend to go out on the iphone but how is the work of the iphone 11... moreFirst Experience the Iphone iOS then you can swift as many Android features lack in it but in Performance its very awesome, second there is very much difference in Iphone 11 and 11 Pro max camera, if you want the best camera take 11 Pro Max.",3-Sep-20,Sep,2020,3,0,0
774,N,"Can someone advice me which one better, iphone 11 or XR?",3-Sep-20,Sep,2020,3,0,0
775,JAloni,"I have a samsung and I intend to go out on the iphone but how is the work of the iphone 11 camera, is it similar to the 11pro max, and is the night camera as good as the samsung one that captures every detail, because I want to switch to iphone",3-Sep-20,Sep,2020,3,0,0
776,no_ID,"Rottenboyfriend, 03 Sep 2020Is battery life similar to xr or even better?
Xr is only iPhone ever with great battery life. IPhone 11 have better battery life than IPhone XR, and till now iPhone 11 Pro Max have the best battery life on any iPhone.",3-Sep-20,Sep,2020,3,0,0
777,no_ID,"Is battery life similar to xr or even better? 
Xr is only iPhone ever with great battery life.",3-Sep-20,Sep,2020,3,0,0
778,no_ID,"scorpio, 24 Jul 2020Actually you are wrong. Iphones are not without their problems. My wife has had an iphone11 si... moretrust me, if one iphone has problems the other brands have like 1.000 times more. it's a super rare case that i have yet to face. i have in home iphone2g, 3g, 3gs, 4, 5, ipod 1/2/4, ipad mini1, ipad 2 and my daily drivers that i just got. ZERO problems and i'm living in a country without apple stores and i'm always in my own not like you that can go to the store and get a replacement ... stores here all prefer to sell iphones since they have a super low problema rate and this its a fact",2-Sep-20,Sep,2020,2,0,0
779,no_ID,"Eelaa, 25 Jul 2020Imagine having to wait for 2021 to get a phone with oled display and 5G and at a high end pric... moreit's the year 2020 and people are still trying to convince themselves that android ios good and specs on paper are awesome lol 
enjoy your specs and crappy experience full will lag, viruses and instabilities",2-Sep-20,Sep,2020,2,0,0
780,Borgy15,"Anonymous, 27 Aug 2020I still hate you canâ€™t charge and wear your headphones at the same time Don't buy. Problem solve :)",2-Sep-20,Sep,2020,2,0,0
781,jimmy,"Anisha, 29 Aug 2020Please guide me between iPhone 11 or iPhone XS Maxi phone 11 have better camera with additional wide angle camera and front camera is also 12 mega pixel",31-Aug-20,Aug,2020,31,0,0
782,Vasu,Camara exllent â¤ï¸â¤ï¸ðŸ’•ðŸ’•ðŸ’•,30-Aug-20,Aug,2020,30,0,0
783,no_ID,"Anisha, 29 Aug 2020Please guide me between iPhone 11 or iPhone XS MaxIphone Xs Max",29-Aug-20,Aug,2020,29,0,0
784,Anisha,Please guide me between iPhone 11 or iPhone XS Max,29-Aug-20,Aug,2020,29,0,0
785,Anonymous,"Anonymous, 26 Aug 2020Please help me 
iPhone Xs max or 11 Iphn11",28-Aug-20,Aug,2020,28,0,0
786,ThinQ,"Is this phone worrh it for more than a $1000. In South Africa the price for this phone is more than a thousand dollars.
 
Is the phone worth it for that price.  
* I do not want a S20 as it is the exynos version",27-Aug-20,Aug,2020,27,0,0
787,zakirul,"Azo, 26 Aug 2020Absolutely fine Thank you...",27-Aug-20,Aug,2020,27,0,0
788,Anonymous,I still hate you canâ€™t charge and wear your headphones at the same time,27-Aug-20,Aug,2020,27,0,0
789,no_ID,"Anonymous, 26 Aug 2020Please help me 
iPhone Xs max or 11 iPhone 11 is the best! I got mine for a little over $650 brand new that comes with a dual sim/dual standby because I bought it from hongkong apple store and with a 1 year apple warranty. You can't buy a XS Max anymore with an apple warranty or with a 100% battery health in store but you can try buying a second hand or refurbished one but still for me I think on this time of days now iPhone 11 is a great value to buy. You can also wait for the value to depreciate when the iPhone 12 comes out, in that way you can find a more cheaper and brand new iPhone 11.",27-Aug-20,Aug,2020,27,0,0
790,Anonymous,"Please help me  
iPhone Xs max or 11",26-Aug-20,Aug,2020,26,0,0
791,no_ID,"Akki, 16 Aug 2020Thanks....then I'll prefer Xs max Your welcome, Xs Max is same as 11 Pro Max just has difference in Camera and Battery :)",26-Aug-20,Aug,2020,26,0,0
792,no_ID,"zakirul, 25 Aug 2020After 5 months using, my Iphone 11 Battery percentage is 99%, i just want to know this is norm... moreAbsolutely fine",26-Aug-20,Aug,2020,26,0,0
793,Anonymous,Which one to consider iphone 11 or Xs max or should wait for iphone 12 (not the pro version)?,25-Aug-20,Aug,2020,25,0,0
794,zakirul,"After 5 months using, my Iphone 11 Battery percentage is 99%, i just want to know this is normal or Ok for Ip 11 Battery Issues ?",25-Aug-20,Aug,2020,25,2,0
795,Reyansh M,NGL- this phone has a solid processor that can give out a good gaming support.,24-Aug-20,Aug,2020,24,0,0
796,no_ID,"vibi, 18 Aug 2020Last week purchased Iphone 11 display shows yellow tinted and looks very old. After contacting... moreTurning off truetone should solve your issue, with truetone on the display looks yellowish..",20-Aug-20,Aug,2020,20,0,0
797,Taufiq,"vibi, 18 Aug 2020Last week purchased Iphone 11 display shows yellow tinted and looks very old. After contacting... moreThat not milky tone or whatsoever, the problem is you... Study about your iphone device first before make a complaint... Go set up again your true tone display. This feature much more benefits and good for your eyes.",20-Aug-20,Aug,2020,20,0,0
798,vibi,Last week purchased Iphone 11 display shows yellow tinted and looks very old. After contacting seller and authorized Apple service team I could hear recently Iphone 11 display has been changed from milky white to warm white. I tired level best to get the old display but I could not succeed. Recommending future buyers to ensure you are getting proper display. This looks like old library book pages or night mode always on. Adjusting with color filter for bluish tint but never get that old charm of Iphone bright display. Pathetic !,18-Aug-20,Aug,2020,18,1,0
799,Akki,"Azo, 15 Aug 2020Xs Max for Larger Screen, Better Display and 3D Touch, Iphone 11 for good battery life, Ultra ... moreThanks....then I'll prefer Xs max",16-Aug-20,Aug,2020,16,0,0
800,no_ID,"Akki, 15 Aug 2020Which one to prefer in 2020...Xs max or iphone 11. I have heard lot about the bad battery life... moreXs Max for Larger Screen, Better Display and 3D Touch, Iphone 11 for good battery life, Ultra wide Camera and fast Charging. Between Xs max battery is ok not bad.",15-Aug-20,Aug,2020,15,0,0
801,joe,"i do not like my iphone 11.  the camera controls especially 
i prefer my old ip8.",15-Aug-20,Aug,2020,15,0,0
802,Ooh,"Prdp, 07 Aug 2020My iPhone battery health came down to 90% in 10 months, I use wireless power bank to charge wh... moreYes it does refrain from using it every day",15-Aug-20,Aug,2020,15,0,0
803,Akki,Which one to prefer in 2020...Xs max or iphone 11. I have heard lot about the bad battery life of Xs max. Can anyone share their opinions.,15-Aug-20,Aug,2020,15,0,0
804,no_ID,"Happy, 13 Aug 2020In my country p40 pro &  iPhone 11 256gb is same price, which is better buy ?For camera is definitely Huawei p40 pro...But it does not have GMS. Therefore, I will choose iPhone 11. Good camera but the only thing is lack of telephoto lens.",15-Aug-20,Aug,2020,15,0,0
805,Happy,"In my country p40 pro &  iPhone 11 256gb is same price, which is better buy ?",13-Aug-20,Aug,2020,13,0,0
806,Yuhu,"Horrible battery life, Huawei p40 pro camera is much better",12-Aug-20,Aug,2020,12,0,0
807,Bryt,"Anonymous, 27 Jul 2020And you Android phone can't get 5 years of official update.A version of Android is equivalent to 5 version of IOS update, android lollipop can do almost everything current android can do, but can IOS 9 do anything in 2020?",12-Aug-20,Aug,2020,12,0,0
808,Surin,Battery of IP11 life is excellent as compared to my previous android S8. Good overall quality and features,9-Aug-20,Aug,2020,9,0,0
809,no_ID,"Azo, 23 Jul 20208gb is taken off, you will be left with 56gb of storage.Thanks.",7-Aug-20,Aug,2020,7,0,0
810,Prdp,"My iPhone battery health came down to 90% in 10 months, I use wireless power bank to charge while Iâ€™m out does it affect phone battery",7-Aug-20,Aug,2020,7,0,1
811,Maxim,"Hello.
 
I've been using this phone for about 15 days. Everything was just great until tomorrow.
 
It was shiny day and I had auto-brightness on, so I noticed when brightness was on 100 percent, after 2-3 minutes using safari my screen became hot in the bottom side, near dynamics and lighting port. Top of the screen was cool like a glass of beer. I was trying hard to find any info about it, but no related topics about screen getting hot. 
 
Anyone got the same issue or I need go to service before it's not to late? :)",6-Aug-20,Aug,2020,6,1,0
812,Prdp,"My iPhone battery health came down to 90% in 10 months, I use wireless power bank to charge while Iâ€™m out does it affect phone battery",6-Aug-20,Aug,2020,6,,
813,Prdp,"My iPhone battery health came down to 90% in 10 months, I use wireless power bank to charge while Iâ€™m out does it affect phone battery",6-Aug-20,Aug,2020,6,,
814,Anonymous,"Anonymous, 02 Aug 2020Indeed. If you dropped an iphone and the back glass is broken. it cost a lot of money.iphone 11 64 gb 650 euros seprest includ   tot includ 64 gb black colorm  650",4-Aug-20,Aug,2020,4,0,0
815,Anonymous,"Anonymous, 27 Jul 2020Yeah but at least our phones are twice or thrice cheaper than your old ass iPhone that breaks ... moreIndeed. If you dropped an iphone and the back glass is broken. it cost a lot of money.",2-Aug-20,Aug,2020,2,0,0
